"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","SCNDRY_CRASH_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1818702","04460","2018-11-22 00:00:00","11","22","2018","5","16","4P ","24","Marion","","","","","01","R INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","44","50","26.760000000000000","-123","0","29.940000000000000","44.840766666666333","-123.008316666666000","","","","","","                            ","","","                            ","","","","0","248.28","65","3","STRGHT  ","False","","","False","False","False","5","","1","RSDMD","05","C","S-STRGHT  ","3","REAR    ","5","PDO","3","RAIN","2","WET ","5","DUSK","099","UNKNOWN   ","True","5","NO RPT","","","","","","","29","F AVOID ","01","TOO-FAST","","","","","","False","False","False","True","False","","","5","RURAL HWY SYSTEM","IS","5    ","I-5       ","2","03 ","293_2747","","False","2020-05-11 07:25:21","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1784742","00656","2018-04-22 00:00:00","04","22","2018","1","13","1P ","09","Deschutes","19","Bend","9","BEND UA        ","14","U PR-ART","True","007","  ","CENTRAL OREGON","1","0","MN","0","R","","000700100S00","44","3","35.770000000000000","-121","18","2.580000000000000","44.059936111111000","-121.300716666666000","","","","","00909  ","E GREENWOOD AVE             ","","08304  ","E 4TH ST                    ","","1","","9","0.6","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","5","NO RPT","082","VEH HID   ","","","","","02","NO-YIELD","","","","","","","","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","US","20   ","US 20     ","4","10 ","293_5142","","False","2019-10-29 08:39:34","2","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1796564","10686","2018-11-19 00:00:00","11","19","2018","2","18","6P ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","8.320000000000000","-122","32","49.050000000000000","45.518977777777667","-122.546958333333333","","","","","02259  ","SE STARK ST                 ","","05113  ","SE 113TH AVE                ","","1","0","1","","","1","INTER   ","False","4","4-LEG  ","False","False","False","","0","","","06","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","5","DUSK","099","UNKNOWN   ","True","3","CITY  ","","","","","","","03","PAS-STOP","33","RECKLESS","","","0","0","","True","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_115784","","False","2019-11-04 08:39:43","3","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1782624","00111","2018-04-17 00:00:00","04","17","2018","3","09","9A ","23","Malheur","","","","","06","R MN-ART","False","450","  ","SUCCOR CREEK","1","0","MN","0","R","","045000100S00","43","45","27.870000000000000","-117","3","56.080000000000000","43.757741666666000","-117.065577777777000","","","","","","                            ","","","                            ","","","","0","10.73","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","06","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","058","OTH SIGN  ","","","","","01","TOO-FAST","06","IMP-OVER","","","0","0","","False","False","False","True","False","","","5","RURAL HWY SYSTEM","OR","201  ","201       ","5","14 ","293_21820","","False","2019-06-19 07:46:29","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","N"
"1783345","03439","2018-04-26 00:00:00","04","26","2018","5","18","6P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","31","12.870000000000000","-122","28","11.270000000000000","45.520241666666667","-122.469797222221667","","","","","00234  ","SE BURNSIDE ST              ","","05188  ","SE 188TH AVE                ","","1","81","4","","","3","STRGHT  ","False","","","True","False","False","3","","1","RSDMD","08","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","27","INATTENT","","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_139465","","False","2019-10-29 17:47:25","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1803365","00016","2018-01-04 00:00:00","01","04","2018","5","19","7P ","05","Columbia","172","Rainier","61","RAINIER UA     ","14","U PR-ART","True","092","  ","LOWER COLUMBIA RIVER","1","0","MN","0","R","","009200100S00","46","5","41.770000000000000","-122","57","48.500000000000000","46.094936111110333","-122.963472222222000","","","","","00403  ","LOWER COL RIVER HY          ","","02103  ","ROCKCREST ST                ","","1","","8","48.38","55","1","INTER   ","True","1","CROSS  ","False","False","False","","0","","","05","8","FIX OBJ   ","9","FIX     ","5","PDO","3","RAIN","2","WET ","3","DARK","001","TRF SIGNAL","True","1","STATE ","124","SLIPPERY  ","043","GARDRAIL  ","","","01","TOO-FAST","","","","","0","0","","False","False","False","True","False","2","1,001 to 2,500","4","URBAN HWY SYSTEM","US","30   ","US 30     ","2","01 ","293_14040","","False","2020-01-21 08:55:45","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1823385","09325","2018-10-12 00:00:00","10","12","2018","6","10","10A","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","1","6","CN","0","R","3","0064CJ100S00","45","31","34.760000000000000","-122","33","57.550000000000000","45.526322222221667","-122.565986111111000","","","","","00922  ","NE GLISAN ST                ","","09732  ","SB EX GLISAN ST C6          ","","1","","9","21.03","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","B","ANGL-OTH  ","1","ANGL    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","5","NO RPT","","","","","","","04","DIS SIG ","","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","205  ","I-205     ","1","02B","293_22528","","False","2020-06-03 21:53:45","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1794506","00545","2018-08-08 00:00:00","08","08","2018","4","16","4P ","02","Benton","42","Corvallis","19","CORVALIS UA    ","16","U MN-ART","False","","","","","","","","","","","44","34","14.660000000000000","-123","17","23.060000000000000","44.570738888888667","-123.289738888888333","","","","","02501  ","VAN BUREN AVE               ","","08035  ","35TH ST                     ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","04","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","0","0","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","2","04 ","9_794","","False","2019-10-29 08:49:56","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1782117","02252","2018-03-16 00:00:00","03","16","2018","6","04","4A ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","8.960000000000000","-122","30","38.550000000000000","45.519155555554667","-122.510708333333000","","","","","02259  ","SE STARK ST                 ","","05148  ","SE 148TH AVE                ","","1","0","7","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","2","DLIT","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_182989","","False","2019-10-30 17:21:04","2","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","1","0","0","0","0","0","0","0","N"
"1802137","01106","2018-11-17 00:00:00","11","17","2018","7","15","3P ","10","Douglas","235","Winston","65","ROSEBURG UA    ","16","U MN-ART","False","","","","","","","","","","","43","7","18.360000000000000","-123","24","47.010000000000000","43.121766666666667","-123.413058333333000","","","","","01503  ","MAIN ST                     ","","00301  ","COOS BAY-ROSEBURG H         ","","1","100","5","","","3","STRGHT  ","False","","","True","False","False","3","","0","NONE ","08","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","07","TOO-CLOS","29","F AVOID ","","","0","0","","False","False","False","False","False","4","5,001 to 10,000","3","URBAN CITY STREET ","","","","3","07 ","255_240030","","False","2020-01-07 12:27:12","2","0","0","0","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","1","N"
"1822157","05433","2018-10-12 00:00:00","10","12","2018","6","11","11A","34","Washington","92","Hillsboro","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","30","27.540000000000000","-122","54","7.350000000000000","45.507650000000000","-122.902041666666000","","","","","00413  ","SW CORNELIUS PASS RD        ","","00146  ","SW ROCK RD                  ","","1","120","1","","35","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","08","C","S-STRGHT  ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","10","OTHR-IMP","","","","","0","0","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_218793","","False","2020-05-27 22:16:39","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
