"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","SCNDRY_CRASH_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1922486","01380","2021-04-17 00:00:00","04","17","2021","7","14","2P ","34","Washington","92","Hillsboro","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","32","3.930000000000000","-122","52","40.460000000000000","45.534424458864734","-122.877904882747950","","","","","02214  ","NW STUCKI AVE               ","","02504  ","NW VENETIAN DR              ","","1","0","5","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_221335","","False","2023-04-26 07:52:12","2","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1959240","01405","2021-10-20 00:00:00","10","20","2021","4","19","7P ","22","Linn","118","Lebanon","39","LEBANON UA     ","14","U PR-ART","True","016","  ","SANTIAM","1","0","MN","0","R","","001600100S00","44","31","8.480000000000000","-122","54","4.670000000000000","44.519021409475430","-122.901297551825730","","","","","02202  ","SANTIAM HY                  ","","01507  ","MARKET ST                   ","","1","","8","14.78","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","06","C","S-STRGHT  ","5","SS-O    ","5","PDO","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","0","NONE  ","","","","","","","13","IMP LN C","","","","","","","","False","False","False","False","False","5","10,001 to 25,000","4","URBAN HWY SYSTEM","US","20   ","US 20     ","2","04 ","293_13286","","False","2023-02-17 09:05:44","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1915516","01601","2021-04-05 00:00:00","04","05","2021","2","18","6P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","2","0","MN","0","R","","004700200S00","45","30","32.830000000000000","-122","43","49.190000000000000","45.509119849961760","-122.730330016945460","","","","","02950  ","WB SUNSET HY                ","","09610  ","WB EX SKYLINE BV C4         ","","1","","3","71.58","50","3","STRGHT  ","False","","","False","False","False","7","","1","RSDMD","07","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","5","NO RPT","","","","","","","13","IMP LN C","","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","US","26   ","US 26     ","1","02B","293_6577","","False","2022-09-21 16:58:27","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1958181","03807","2021-12-29 00:00:00","12","29","2021","4","22","10P","20","Lane","36","Coburg","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","8","13.480000000000000","-123","3","29.640000000000000","44.137076726154994","-123.058232487840260","","","","","01902  ","PEARL ST                    ","","02203  ","STUART WAY                  ","","1","0","9","","35","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","01","D","S-1TURN   ","6","TURN    ","5","PDO","1","CLR ","2","WET ","2","DLIT","090","L-TURN REF","True","3","CITY  ","","","","","","","07","TOO-CLOS","08","IMP-TURN","02","NO-YIELD","0","0","","False","False","False","False","False","2","1,001 to 2,500","3","URBAN CITY STREET ","","","","2","05 ","277_742","","False","2023-02-09 05:45:44","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1921596","03318","2021-11-02 00:00:00","11","02","2021","3","07","7A ","03","Clackamas","230","West Linn","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","2","0","MN","0","R","","006400200S00","45","21","50.210000000000000","-122","36","22.400000000000000","45.363946335899506","-122.606223318659830","","","","","00705  ","EAST PORTLAND FY            ","","09204  ","WB EX WILLAMETTE            ","","1","","7","9","55","3","STRGHT  ","False","","","False","False","False","4","","1","RSDMD","04","E","S-1STOP   ","3","REAR    ","5","PDO","2","CLD ","1","DRY ","1","DAY ","000","NONE      ","True","1","STATE ","","","","","","","27","INATTENT","29","F AVOID ","","","0","0","0","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","IS","205  ","I-205     ","1","02B","293_5802","","False","2023-06-12 18:14:00","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1928735","02093","2021-04-27 00:00:00","04","27","2021","3","10","10A","26","Multnomah","83","Gresham","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","8.960000000000000","-122","29","47.210000000000000","45.519156132824420","-122.496446514683140","","","","","02218  ","STARK ST                    ","","05162  ","162ND AVE                   ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","013","FORCED    ","","","","","04","DIS SIG ","","","","","0","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_116020","","False","2022-09-21 14:31:20","4","0","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","5","5","3","0","2","0","0","0","0","0","0","0","N"
"1944962","01670","2021-05-06 00:00:00","05","06","2021","5","16","4P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","14","U PR-ART","True","040","  ","BEAVERTON-HILLSDALE","1","0","MN","0","R","","004000100S00","45","29","10.740000000000000","-122","45","52.770000000000000","45.486316526996106","-122.764658939312920","","","","","00206  ","SW BEAV-HILLSDALE HY        ","","01910  ","SW POPLAR ST                ","","1","","7","2.38","35","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","07","C","S-STRGHT  ","3","REAR    ","5","PDO","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","33","RECKLESS","","","","","0","0","0","True","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","10   ","OR 10     ","1","02B","293_12163","","False","2022-11-09 15:03:49","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","N"
"1947587","00395","2021-05-05 00:00:00","05","05","2021","4","16","4P ","10","Douglas","","","65","ROSEBURG UA    ","11","U INTRST","True","001","  ","PACIFIC","1","0","MN","0","R","","000100100S00","43","12","38.310000000000000","-123","21","19.970000000000000","43.210640618420100","-123.355546706391000","","","","","","                            ","","","                            ","","","","0","123.88","60","7","GRADE   ","True","","","False","False","False","3","","1","RSDMD","07","8","FIX OBJ   ","9","FIX     ","5","PDO","1","CLR ","1","DRY ","1","DAY ","017","MEDIAN BAR","True","1","STATE ","128","CURVE INV ","119","JERSEY BAR","","","27","INATTENT","","","","","0","0","","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","IS","5    ","I-5       ","3","07 ","293_3354","","False","2022-12-06 13:31:46","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1928397","00011","2021-01-02 00:00:00","01","02","2021","7","09","9A ","34","Washington","18","Beaverton","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","46.760000000000000","-122","50","35.110000000000000","45.529655442539250","-122.843085541972300","","","","","00322  ","NW BETHANY BLVD             ","","00432  ","NW CORNELL RD               ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","1","","","04","B","ANGL-OTH  ","6","TURN    ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","013","FORCED    ","","","","","32","CARELESS","04","DIS SIG ","","","0","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_218537","","False","2022-09-21 13:36:26","3","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1955387","00598","2021-03-07 00:00:00","03","07","2021","1","13","1P ","03","Clackamas","","","","","06","R MN-ART","False","","","","","","","","","","","45","21","3.980000000000000","-122","26","26.710000000000000","45.351104206627525","-122.440752925985630","","","","","22772  ","S SPRINGWATER RD-22228      ","","","                            ","","","","0","4.46","","3","STRGHT  ","False","","","True","False","False","2","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","5","PDO","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","124","SLIPPERY  ","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02C","58_315300","","False","2023-01-30 06:24:31","2","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","1","0","0","0","0","0","0","0","N"
"1924942","00224","2021-09-17 00:00:00","09","17","2021","6","14","2P ","07","Crook","","","59","PRINEVL UA     ","17","U MJ-COL","False","","","","","","","","","","","44","17","12.120000000000000","-120","49","1.450000000000000","44.286700187734010","-120.817069535274710","","","","","00214  ","JUNIPER CANYON RD           ","","","                            ","","","","0","0.06","55","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","07","&","OVERTURN  ","8","NCOL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","092","PHANTOM   ","","","","","26","PHANTOM ","","","","","","","0","True","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","4","10 ","54_1686","","False","2022-05-23 20:28:16","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1919369","00680","2021-03-21 00:00:00","03","21","2021","1","07","7A ","20","Lane","","","","","06","R MN-ART","False","","","","","","","","","","","44","10","30.700000000000000","-123","9","51.090000000000000","44.175195517991890","-123.164191665476340","","","","","110000 ","RIVER RD                    ","","313500 ","RIVERVIEW DR                ","","1","7","5","4.24","","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","00","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","1","DRY ","4","DAWN","099","UNKNOWN   ","True","2","COUNTY","053","POLE UTL  ","087","FIRE/EXP  ","","","16","FATIGUE ","","","","","0","0","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","2","05 ","277_50019","","False","2022-03-20 21:52:56","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","Y"
"1947756","00265","2021-04-14 00:00:00","04","14","2021","4","13","1P ","30","Umatilla","165","Pilot Rock","","","07","R MJ-COL","False","","","","","","","","","","","45","29","8.120000000000000","-118","49","48.160000000000000","45.485588678413390","-118.830044304911660","","","","","00304  ","NE CHERRY ST                ","","08204  ","NE 4TH ST                   ","","1","","9","","25","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","B","ANGL-OTH  ","6","TURN    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","","","","","","","40","VIEW OBS","27","INATTENT","","","0","0","0","False","False","False","False","False","2","1,001 to 2,500","7","RURAL CITY STREET ","","","","5","12 ","40_30006106","","False","2022-12-06 13:32:01","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1921427","05715","2021-09-18 00:00:00","09","18","2021","7","23","11P","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","2","0","MN","0","R","","004700200S00","45","30","31.740000000000000","-122","44","6.000000000000000","45.508815635382250","-122.735001005411370","","","","","02950  ","WB SUNSET HY                ","","09616  ","WB EX-EN CANYON RD          ","","1","","2","71.35","55","3","STRGHT  ","False","","","False","False","False","6","","1","RSDMD","07","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","2","DLIT","017","MEDIAN BAR","True","0","NONE  ","","","","","","","27","INATTENT","29","F AVOID ","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","US","26   ","US 26     ","1","02B","293_6576","","False","2022-09-21 16:58:27","2","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","1","N"
"1929794","01949","2021-07-15 00:00:00","07","15","2021","5","13","1P ","20","Lane","","","","","07","R MJ-COL","False","","","","","","","","","","","44","3","13.660000000000000","-122","49","32.830000000000000","44.053793671506950","-122.825785627591770","","","","","105800 ","DEERHORN RD                 ","","105200 ","FAWN WY                     ","","1","17","3","0.3","55","7","GRADE   ","False","","","False","False","False","2","","0","NONE ","05","G","O-STRGHT  ","4","SS-M    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","128","CURVE INV ","","","","","05","LEFT-CTR","","","","","0","0","0","False","False","False","False","True","","","6","RURAL COUNTY ROAD","","","","2","05 ","277_29441","","False","2022-07-16 16:24:17","2","0","0","1","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","5","5","4","0","1","0","0","0","0","0","0","0","Y"
"1936764","01209","2021-04-05 00:00:00","04","05","2021","2","13","1P ","34","Washington","215","Tualatin","57","PORTLAND UA    ","14","U PR-ART","False","001","  ","PACIFIC","1","6","CN","0","R","2","0001RL100S00","45","22","57.600000000000000","-122","45","13.870000000000000","45.382665335503276","-122.753852054964910","","","","","01701  ","SW NYBERG ST                ","","09304  ","SB EX NYBERG ST C4          ","","1","","7","289.57","30","3","STRGHT  ","False","","","True","False","False","5","","1","RSDMD","05","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","003","BUG INTF  ","","","","","29","F AVOID ","27","INATTENT","","","0","0","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_4617","","False","2023-02-10 09:18:05","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1951872","00799","2021-08-22 00:00:00","08","22","2021","1","23","11P","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","17","U MJ-COL","False","","","","","","","","","","","42","25","39.120000000000000","-123","20","55.760000000000000","42.427533332681300","-123.348822221972440","","","","","00804  ","FAIRVIEW AVE                ","","02302  ","TERRY LN                    ","","1","","0","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","00","2","PRKD MV   ","5","SS-O    ","5","PDO","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","","","","","","","30","SPEED   ","","","","","0","0","","False","True","False","True","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","3","08 ","142_21972","","True","2023-01-04 20:06:08","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1954497","01769","2021-07-01 00:00:00","07","01","2021","5","15","3P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","1","2.410000000000000","-123","4","44.030000000000000","44.017336336300040","-123.078896849461330","","","","","00117  ","E AMAZON DR                 ","","05036  ","36TH AVE                    ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_13793","","False","2023-01-21 07:25:59","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1947527","02484","2021-06-25 00:00:00","06","25","2021","6","09","9A ","34","Washington","211","Tigard","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","24","15.440000000000000","-122","46","27.450000000000000","45.404288300509790","-122.774291561456820","","","","","00606  ","SW DURHAM RD                ","","00106  ","SW ALDERBROOK DR            ","","1","200","7","","30","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","08","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","07","TOO-CLOS","","","","","0","0","","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","1","02B","58_215652","","False","2022-12-04 16:12:41","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1958241","03330","2021-08-16 00:00:00","08","16","2021","2","14","2P ","34","Washington","","","","","06","R MN-ART","False","037","  ","WILSON RIVER","1","0","MN","0","R","","003700100S00","45","36","32.770000000000000","-123","6","48.500000000000000","45.609103459744600","-123.113471137196600","","","","","","                            ","","","                            ","","","","0","49.13","55","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","04","D","S-1TURN   ","6","TURN    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","02","NO-YIELD","","","","","","","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","OR","6    ","OR 6      ","2","01 ","293_6521","","False","2023-04-24 14:00:46","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1935367","03644","2021-11-28 00:00:00","11","28","2021","1","02","2A ","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","21","23.800000000000000","-122","36","20.030000000000000","45.356611547853994","-122.605563460290170","","","","","08007  ","7TH ST                      ","","00405  ","CENTER ST                   ","","1","94","4","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","08","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","2","WET ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","054","ST LIGHT  ","","","","","16","FATIGUE ","","","","","0","0","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_313926","","False","2022-09-21 15:18:33","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1958012","00314","2021-05-02 00:00:00","05","02","2021","1","19","7P ","30","Umatilla","218","Umatilla","33","HERMSTON UA    ","14","U PR-ART","True","002","  ","COLUMBIA RIVER","1","0","MN","0","R","","000200100S00","45","54","58.200000000000000","-119","21","0.130000000000000","45.916167304113905","-119.350036082715150","","","","","08006  ","6TH ST                      ","","00201  ","B ST                        ","","1","","9","182.71","25","1","INTER   ","True","1","CROSS  ","False","False","False","","0","","","04","8","FIX OBJ   ","9","FIX     ","5","PDO","1","CLR ","1","DRY ","5","DUSK","004","STOP SIGN ","True","3","CITY  ","058","OTH SIGN  ","062","TREE      ","","","08","IMP-TURN","","","","","0","0","0","False","False","False","False","False","4","5,001 to 10,000","4","URBAN HWY SYSTEM","US","730  ","US 730    ","5","12 ","293_17443","","False","2023-02-09 05:44:59","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1924052","00581","2021-09-14 00:00:00","09","14","2021","3","07","7A ","06","Coos","39","Coos Bay","17","COOS BAY UA    ","16","U MN-ART","False","","","","","","","","","","","43","23","30.120000000000000","-124","16","22.740000000000000","43.391700550695180","-124.272983795083260","","","","","00405  ","CAMMANN ST                  ","","01703  ","NEWMARK AVE                 ","","1","0","3","","30","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","05","G","O-STRGHT  ","4","SS-M    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","05","LEFT-CTR","","","","","","","0","False","False","False","False","False","5","10,001 to 25,000","3","URBAN CITY STREET ","","","","3","07 ","41_6003325","","False","2022-09-21 13:49:14","2","0","0","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","4","4","3","1","0","0","0","0","0","0","0","0","N"
"1915347","00059","2021-03-01 00:00:00","03","01","2021","2","18","6P ","05","Columbia","","","","","02","R PR-ART","True","092","  ","LOWER COLUMBIA RIVER","1","0","MN","0","R","","009200100S00","46","6","11.820000000000000","-123","10","27.200000000000000","46.103284263404090","-123.174223608504390","","","","","","                            ","","","                            ","","","","0","60","55","7","GRADE   ","False","","","False","False","False","3","","0","NONE ","05","C","S-STRGHT  ","5","SS-O    ","4","INJ","2","CLD ","1","DRY ","3","DARK","000","NONE      ","True","1","STATE ","","","","","","","06","IMP-OVER","","","","","0","0","0","True","False","False","False","True","","","5","RURAL HWY SYSTEM","US","30   ","US 30     ","2","01 ","293_11565","","False","2022-01-27 18:06:47","2","0","0","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1942506","00255","2021-02-14 00:00:00","02","14","2021","1","23","11P","15","Jackson","","","","","01","R INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","42","4","11.600000000000000","-122","36","11.220000000000000","42.069889494771466","-122.603115955571100","","","","","","                            ","","","                            ","","","","0","5.12","55","7","GRADE   ","True","","","False","False","False","4","","2","DIVMD","01","8","FIX OBJ   ","9","FIX     ","5","PDO","6","SNOW","3","SNO ","3","DARK","099","UNKNOWN   ","True","1","STATE ","124","SLIPPERY  ","020","JACKNIFE  ","043","GARDRAIL  ","01","TOO-FAST","","","","","0","0","","False","False","False","True","False","","","5","RURAL HWY SYSTEM","IS","5    ","I-5       ","3","08 ","293_9359","","False","2022-10-24 08:23:14","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1937992","04466","2021-10-20 00:00:00","10","20","2021","4","13","1P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","14","U PR-ART","True","029","  ","TUALATIN VALLEY","1","0","MN","0","R","","002900100S00","45","29","25.360000000000000","-122","49","58.030000000000000","45.490377285470950","-122.832786509951790","","","","","02303  ","SW TUALATIN VALLEY HY       ","","07153  ","SW 153RD DR                 ","","1","","9","4.9","45","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","01","B","ANGL-OTH  ","6","TURN    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","","","","","","","04","DIS SIG ","","","","","","","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","8    ","OR 8      ","1","02B","293_20684","","False","2022-09-21 13:36:26","2","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
