"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1669957","06300","2016-06-01 00:00:00","06","01","2016","4","09","9A ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","28","36.630000000000000","-122","31","34.020000000000000","45.476841666666667","-122.526116666666667","","","","","00824  ","SE FOSTER RD                ","","05134  ","SE 134TH AVE                ","","1","0","3","","","1","INTER   ","False","4","4-LEG  ","False","False","False","","0","","","06","C","S-STRGHT  ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","013","FORCED    ","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02C","58_183157","0","False","2017-08-28 15:58:31","3","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","2","0","0","0","0","0","0","0","N"
"1669593","00488","2016-05-26 00:00:00","05","26","2016","5","18","6P ","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","17","U MJ-COL","False","","","","","","","","","","","42","26","32.450000000000000","-123","20","1.090000000000000","42.442347222221333","-123.333636111110333","","","","","00211  ","BOOTH ST                    ","","00801  ","F ST                        ","","1","0","2","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","3","PED       ","0","PED     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","3","CITY  ","110","N-MTR     ","","","","","18","IN RDWY ","","","","","0","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","3","08 ","142_18760","0","False","2017-08-17 14:39:02","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","N"
"1669602","01343","2016-04-16 00:00:00","04","16","2016","7","13","1P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","2","0.380000000000000","-123","4","39.850000000000000","44.033438888888333","-123.077736111110667","","","","","01014  ","HARRIS ST                   ","","05024  ","24TH AVE                    ","","1","0","7","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","124","SLIPPERY  ","","","","","02","NO-YIELD","08","IMP-TURN","","","0","0","False","False","False","True","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_12000","0","False","2017-08-17 14:35:15","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1669627","00532","2016-06-08 00:00:00","06","08","2016","4","11","11A","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","19","U LOCAL ","False","","","","","","","","","","","42","26","4.570000000000000","-123","19","36.220000000000000","42.434602777777333","-123.326727777777667","","","","","01401  ","L ST                        ","","08008  ","8TH ST                      ","","1","0","9","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","08","IMP-TURN","","","","","0","0","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","3","08 ","142_19057","357.9709","False","2017-08-17 14:39:02","2","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1669636","00119","2016-02-08 00:00:00","02","08","2016","2","06","6A ","02","Benton","","","","","07","R MJ-COL","False","","","","","","","","","","","44","27","22.640000000000000","-123","20","13.620000000000000","44.456288888888000","-123.337116666666333","","","","","25100  ","BELLFOUNTAIN RD             ","","","                            ","","","","7","0.15","25","1","INTER   ","True","3","3-LEG  ","False","False","False","","1","","","05","8","FIX OBJ   ","9","FIX     ","4","INJ","5","FOG ","1","DRY ","4","DAWN","004","STOP SIGN ","True","2","COUNTY","058","OTH SIGN  ","062","TREE      ","079","DITCH     ","01","TOO-FAST","03","PAS-STOP","","","0","0","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","04 ","9_4068","29396.2489","False","2017-06-15 08:49:47","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1669670","00382","2016-04-03 00:00:00","04","03","2016","1","19","7P ","36","Yamhill","","","","","07","R MJ-COL","False","","","","","","","","","","","45","23","41.210000000000000","-123","6","27.570000000000000","45.394780555555333","-123.107658333333000","","","","","00004C ","FLETT  RD                   ","","","                            ","","","","0","10.02","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","1","DRY ","5","DUSK","000","NONE      ","True","2","COUNTY","079","DITCH     ","001","FEL/JUMP  ","129","HILL INV  ","01","TOO-FAST","","","","","0","0","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","2","03 ","44_11469","5298.08186613442","False","2017-06-15 08:49:50","1","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","2","0","0","0","Y"
"1669768","90463","2016-04-23 00:00:00","04","23","2016","7","11","11A","36","Yamhill","126","McMinnville","43","MCMINVL UA     ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","45","13","31.200000000000000","-123","11","14.660000000000000","45.225333333332667","-123.187405555555333","","","","","01503  ","MCDONALD LN                 ","","01901  ","PACIFIC HY 99W              ","","1","","2","36.36","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","G","O-STRGHT  ","2","HEAD    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","022","L-GRN-SIG ","True","3","CITY  ","089","OTHR CRASH","","","","","32","CARELESS","17","ILLNESS ","05","LEFT-CTR","0","0","False","False","False","True","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99W  ","OR 99W    ","2","03 ","293_17969","1571.87149999999","False","2017-08-17 16:47:15","2","0","0","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1669974","04196","2016-06-26 00:00:00","06","26","2016","1","12","12P","34","Washington","194","Sherwood","57","PORTLAND UA    ","18","U MN-COL","False","","","","","","","","","","","45","21","14.740000000000000","-122","51","42.290000000000000","45.354094444444000","-122.861747222222000","","","","","02605  ","WOODHAVEN DR                ","","01508  ","MANDEL LN                   ","","1","55","1","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","08","2","PRKD MV   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","","","","","","","27","INATTENT","29","F AVOID ","","","0","0","False","False","False","False","False","5","10,001 to 25,000","3","URBAN CITY STREET ","","","","1","02B","58_223434","217.366955747546","False","2017-08-28 15:12:54","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1669991","00245","2016-03-20 00:00:00","03","20","2016","1","15","3P ","02","Benton","","","19","CORVALIS UA    ","14","U PR-ART","True","031","  ","ALBANY-CORVALLIS","1","0","MN","0","R","","003100100S00","44","35","18.130000000000000","-123","13","53.540000000000000","44.588369444444333","-123.231538888888667","","","","","","                            ","","","                            ","","","","9","2.21","45","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","03","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","2","COUNTY","","","","","","","04","DIS SIG ","","","","","0","0","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","US","20   ","US 20     ","2","04 ","293_17121","0","False","2017-06-19 10:19:42","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1670008","05041","2016-07-30 00:00:00","07","30","2016","7","11","11A","34","Washington","18","Beaverton","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","2","0","MN","0","R","","004700200S00","45","32","24.550000000000000","-122","51","45.340000000000000","45.540152777777333","-122.862594444444000","","","","","02244  ","SUNSET HWY                  ","","09705  ","WB EX 185TH AVE C5          ","","1","","3","64.53","55","3","STRGHT  ","False","","","False","False","False","6","","2","DIVMD","05","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","3","CITY  ","013","FORCED    ","","","","","29","F AVOID ","32","CARELESS","","","0","0","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","US","26   ","US 26     ","1","02B","293_6443","99.7271826143074","False","2017-08-17 13:59:52","3","0","0","0","1","1","0","4","0","0","0","0","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","N"
"1670025","00408","2016-05-04 00:00:00","05","04","2016","4","21","9P ","17","Josephine","","","31","GRNTS PS UA    ","19","U LOCAL ","False","","","","","","","","","","","42","24","40.190000000000000","-123","22","18.210000000000000","42.411163888888000","-123.371724999999667","","","","","03316  ","ELK LN                      ","","","                            ","","","","0","0.5","","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","2","CLD ","2","WET ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","079","DITCH     ","062","TREE      ","124","SLIPPERY  ","01","TOO-FAST","","","","","","","False","False","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","3","08 ","142_19909","60.8035498313189","False","2017-06-19 10:19:45","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","Y"
"1670042","02183","2016-05-14 00:00:00","05","14","2016","7","10","10A","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","19","51.950000000000000","-122","34","19.160000000000000","45.331097222221667","-122.571988888888667","","","","","00204  ","S BEAVERCREEK RD            ","","01520  ","MAPLELANE RD                ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","01","B","ANGL-OTH  ","1","ANGL    ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","5","NO RPT","","","","","","","02","NO-YIELD","04","DIS SIG ","","","","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_325775","0","False","2017-08-28 14:46:59","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1670123","06650","2016-06-08 00:00:00","06","08","2016","4","11","11A","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","2","0","MN","0","R","","006400200S00","45","35","9.650000000000000","-122","32","40.690000000000000","45.586013888888333","-122.544636111110333","","","","","00745  ","EAST PORTLAND FY            ","","09763  ","SB EX AIRPORT WY C5         ","","1","","2","25.78","55","8","BRIDGE  ","True","","","False","False","False","6","","1","RSDMD","10","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","092","PHANTOM   ","046","BR RAIL   ","010","SUB OTRN  ","26","PHANTOM ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_5935","4237.57234147156","False","2017-08-28 15:58:29","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1669073","00080","2016-04-19 00:00:00","04","19","2016","3","18","6P ","07","Crook","","","","","02","R PR-ART","True","041","  ","OCHOCO","1","0","MN","0","R","","004100100S00","44","25","47.020000000000000","-120","28","45.980000000000000","44.429727777777667","-120.479438888888667","","","","","","                            ","","","                            ","","","","0","42.86","55","7","GRADE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","079","DITCH     ","010","SUB OTRN  ","","","16","FATIGUE ","17","ILLNESS ","","","0","0","False","False","False","False","False","","","5","RURAL HWY SYSTEM","US","26   ","US 26     ","4","10 ","293_20315","7589.18255482176","False","2017-06-13 08:48:28","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1669107","02089","2016-05-09 00:00:00","05","09","2016","2","17","5P ","03","Clackamas","","","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","1","6","CN","0","R","1","0064DM100S00","45","25","59.870000000000000","-122","33","53.360000000000000","45.433297222221667","-122.564822222222000","","","","","","                            ","","","                            ","","","","5","14.59","","1","INTER   ","False","1","CROSS  ","False","False","False","","1","","","06","3","PED       ","0","PED     ","4","INJ","3","RAIN","2","WET ","1","DAY ","001","TRF SIGNAL","True","1","STATE ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","","","8","SUBURBAN HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_3417","1152.07580000001","False","2017-06-13 08:48:30","1","0","0","1","0","1","2","3","1","0","0","1","0","0","0","0","0","0","0","3","4","3","0","0","0","0","0","0","0","0","0","N"
"1669124","00092","2016-05-01 00:00:00","05","01","2016","1","06","6A ","07","Crook","","","","","06","R MN-ART","False","370","  ","O'NEIL","1","0","MN","0","R","","037000100S00","44","20","3.090000000000000","-121","1","54.900000000000000","44.334191666666333","-121.031916666666667","","","","","","                            ","","","                            ","","","","0","7.94","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","&","OVERTURN  ","8","NCOL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","1","STATE ","","","","","","","30","SPEED   ","27","INATTENT","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","OR","370  ","370       ","4","10 ","293_22695","15802.7953774192","False","2017-06-13 08:48:31","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1669173","01256","2016-04-07 00:00:00","04","07","2016","5","16","4P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","17","U MJ-COL","False","","","","","","","","","","","44","3","15.620000000000000","-123","6","6.700000000000000","44.054338888888000","-123.101861111111000","","","","","01206  ","JEFFERSON ST                ","","05005  ","5TH AVE                     ","","1","0","9","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_7133","0","False","2017-08-17 14:35:15","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","N"
"1669207","02637","2016-10-25 00:00:00","10","25","2016","3","16","4P ","15","Jackson","","","44","MEDFORD UA     ","16","U MN-ART","False","","","","","","","","","","","42","22","39.660000000000000","-122","53","7.120000000000000","42.377683333332667","-122.885311111110333","","","","","00778  ","TABLE ROCK RD               ","","","                            ","","","","0","2.22","45","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","2","WET ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","013","FORCED    ","","","","","01","TOO-FAST","32","CARELESS","22","DEF BRKE","0","0","False","False","False","True","False","","","9","SUBURBAN COUNTY ROAD","","","","3","08 ","142_4245","11841.3088206579","False","2017-06-13 08:48:37","3","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","1","N"
"1669224","06130","2016-05-27 00:00:00","05","27","2016","6","16","4P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","2","0","MN","0","R","","006400200S00","45","34","19.350000000000000","-122","32","55.410000000000000","45.572041666666667","-122.548724999999333","","","","","00745  ","EAST PORTLAND FY            ","","09765  ","SB EF WB APRT WY C7         ","","1","","2","24.75","55","3","STRGHT  ","False","","","False","False","False","6","","2","DIVMD","08","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","017","MEDIAN BAR","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_5934","585.073694385989","False","2017-08-28 15:58:29","2","0","0","0","4","4","0","4","0","0","0","0","0","0","0","0","0","0","0","8","8","8","0","0","0","0","0","0","0","0","0","N"
"1669793","04333","2016-06-28 00:00:00","06","28","2016","3","18","6P ","34","Washington","211","Tigard","57","PORTLAND UA    ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","45","26","3.670000000000000","-122","45","50.510000000000000","45.434352777777333","-122.764030555555000","","","","","01901  ","SW PACIFIC HY 99W           ","","01001  ","SW HALL BLVD                ","","1","","3","8.77","35","3","STRGHT  ","False","","","False","False","False","6","","1","RSDMD","08","C","S-STRGHT  ","5","SS-O    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","13","IMP LN C","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99W  ","OR 99W    ","1","02B","293_10349","142.47426797189","False","2017-08-28 15:17:58","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1669802","01962","2016-02-19 00:00:00","02","19","2016","6","21","9P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","28","8.690000000000000","-122","25","46.660000000000000","45.469080555554667","-122.429627777777667","","","","","00235  ","SE BUTLER RD                ","","00248  ","SE AUGUSTA LP               ","","1","56","3","","","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","07","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","035","DEER ELK  ","062","TREE      ","","","10","OTHR-IMP","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_170417","75.3134462941915","False","2017-08-17 14:46:49","1","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","Y"
"1669836","00048","2016-10-27 00:00:00","10","27","2016","5","20","8P ","32","Wallowa","","","","","09","R LOCAL ","False","","","","","","","","","","","45","32","22.100000000000000","-117","13","58.310000000000000","45.539472222221333","-117.232863888888667","50","WALLOWA NF","1 ","National Forest Service","","                            ","NF3520","","                            ","00000","","9999","0","","","0","UNK     ","True","","","False","False","False","2","","0","NONE ","01","&","OVERTURN  ","8","NCOL    ","4","INJ","3","RAIN","2","WET ","3","DARK","099","UNKNOWN   ","True","0","NONE  ","126","BOULDER   ","","","","","12","OTHER   ","","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","5","13 ","","","True","2017-06-16 08:56:41","1","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","3","0","0","0","0","0","0","0","0","Y"
"1669963","00438","2016-04-10 00:00:00","04","10","2016","1","03","3A ","17","Josephine","","","","","07","R MJ-COL","False","","","","","","","","","","","42","20","58.200000000000000","-123","22","1.580000000000000","42.349499999999333","-123.367105555554667","","","","","03400  ","NEW HOPE RD                 ","","","                            ","","","","0","4.26","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","1","DRY ","3","DARK","099","UNKNOWN   ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","053","POLE UTL  ","33","RECKLESS","17","ILLNESS ","","","0","0","True","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","3","08 ","142_19777","22609.2685654047","False","2017-06-19 10:19:39","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1669997","00251","2016-03-14 00:00:00","03","14","2016","2","17","5P ","02","Benton","42","Corvallis","19","CORVALIS UA    ","17","U MJ-COL","False","","","","","","","","","","","44","33","28.420000000000000","-123","16","46.720000000000000","44.557894444444000","-123.279644444443667","","","","","02607  ","WESTERN BLVD                ","","08026  ","26TH ST                     ","","1","0","5","","","1","INTER   ","False","1","CROSS  ","False","False","False","","1","","","05","6","BIKE      ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","1","STATE ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","2","04 ","9_727","0","False","2017-08-17 14:28:15","1","0","0","0","1","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","0","1","0","0","0","0","0","0","0","N"
"1670002","02160","2016-05-13 00:00:00","05","13","2016","6","17","5P ","03","Clackamas","160","Oregon City","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","21","44.180000000000000","-122","36","6.060000000000000","45.362272222222000","-122.601683333333000","","","","","01503  ","MAIN ST                     ","","08014  ","14TH ST                     ","","1","0","9","","25","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","0","NON-COLL  ","8","NCOL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","002","FLASHBCN-R","True","3","CITY  ","","","","","","","26","PHANTOM ","","","","","","","False","False","False","False","False","6","25,001 to 50,000","3","URBAN CITY STREET ","","","","1","02B","58_313078","0","False","2017-08-28 14:46:59","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","N"
"1669093","02594","2016-10-21 00:00:00","10","21","2016","6","12","12P","15","Jackson","132","Medford","44","MEDFORD UA     ","16","U MN-ART","False","","","","","","","","","","","42","23","23.140000000000000","-122","53","6.990000000000000","42.389761111110333","-122.885274999999333","","","","","02401  ","TABLE ROCK RD               ","","02611  ","VILAS RD                    ","","1","115","1","","45","2","ALLEY   ","False","","","False","False","False","4","","0","NONE ","07","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","000","NONE      ","True","2","COUNTY","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","3","08 ","142_4263","16244.2521649686","False","2017-08-17 16:47:15","2","0","0","2","0","2","1","4","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
