"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1620559","13601","2015-12-03 00:00:00","12","03","2015","5","12","12P","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","30","16.190000000000000","-122","26","8.110000000000000","45.504497222222000","-122.435586111110333","","","","","00612  ","NW DIVISION ST              ","","00705  ","NW EASTMAN PKY              ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","03","PAS-STOP","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_120677","0","False","2016-05-31 10:48:18","2","0","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","1","N"
"1620568","13604","2015-12-03 00:00:00","12","03","2015","5","17","5P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","31","8.900000000000000","-122","28","14.350000000000000","45.519138888888667","-122.470652777777667","","","","","02218  ","NW STARK ST                 ","","05187  ","NW 187TH AVE                ","","1","0","7","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","05","3","PED       ","0","PED     ","4","INJ","3","RAIN","2","WET ","2","DLIT","001","TRF SIGNAL","True","0","NONE  ","","","","","","","18","IN RDWY ","19","NT VISBL","","","","","False","True","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02B","58_139451","0","False","2016-05-31 10:48:18","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","N"
"1620602","13624","2015-12-03 00:00:00","12","03","2015","5","09","9A ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","32","53.720000000000000","-122","37","50.490000000000000","45.548255555555333","-122.630691666666667","","","","","00829  ","NE FREMONT ST               ","","05033  ","NE 33RD AVE                 ","","1","0","7","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","2","WET ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_109760","553.7341","False","2016-05-31 11:39:03","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","N"
"1620700","00627","2015-04-02 00:00:00","04","02","2015","5","13","1P ","15","Jackson","132","Medford","44","MEDFORD UA     ","16","U MN-ART","False","","","","","","","","","","","42","18","56.730000000000000","-122","51","30.260000000000000","42.315758333333000","-122.858405555555000","","","","","02225  ","STEWART AVE                 ","","02105  ","RIVERSIDE AVE               ","","1","50","7","","35","3","STRGHT  ","False","","","True","False","False","4","","1","RSDMD","06","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","33","RECKLESS","07","TOO-CLOS","29","F AVOID ","0","0","False","True","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","3","08 ","142_15763","396.45470574","False","2016-05-31 11:12:27","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","N"
"1620725","07823","2015-12-18 00:00:00","12","18","2015","6","19","7P ","34","Washington","18","Beaverton","57","PORTLAND UA    ","14","U PR-ART","True","029","  ","TUALATIN VALLEY","1","0","MN","0","R","","002900100S00","45","29","28.850000000000000","-122","47","21.850000000000000","45.491347222221333","-122.789402777777333","","","","","00515  ","SW CANYON RD                ","","05110  ","SW 110TH AVE                ","","1","","9","2.75","35","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","H","O-1 L-TURN","6","TURN    ","4","INJ","3","RAIN","2","WET ","2","DLIT","001","TRF SIGNAL","True","3","CITY  ","087","FIRE/EXP  ","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","7","50,001 to 100,000","4","URBAN HWY SYSTEM","OR","8    ","OR 8      ","1","02B","293_20075","557.2034","False","2016-05-31 09:58:57","2","0","0","1","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","0","0","0","N"
"1620729","13661","2015-12-04 00:00:00","12","04","2015","6","08","8A ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","1","0","MN","0","R","","006400100S00","45","29","44.910000000000000","-122","33","54.810000000000000","45.495808333333333","-122.565225000000000","","","","","00745  ","EAST PORTLAND FY            ","","09714  ","NB EX POWELL BVD C1         ","","1","","1","19.03","55","3","STRGHT  ","False","","","False","False","False","6","","2","DIVMD","03","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","2","WET ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_5707","693.10227243","False","2016-05-31 11:39:06","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1620734","13664","2015-12-04 00:00:00","12","04","2015","6","15","3P ","26","Multnomah","83","Gresham","57","PORTLAND UA    ","14","U PR-ART","True","","","","","","","","","","","45","30","16.360000000000000","-122","28","20.660000000000000","45.504544444444000","-122.472405555554667","","","","","00612  ","NW DIVISION ST              ","","05185  ","SE 185TH AVE                ","","1","0","3","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","05","3","PED       ","0","PED     ","4","INJ","2","CLD ","1","DRY ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","110","N-MTR     ","","","","","18","IN RDWY ","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","1","02C","58_120466","817.5292","False","2016-05-31 10:48:18","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","N"
"1620768","13685","2015-12-05 00:00:00","12","05","2015","7","13","1P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","16","U MN-ART","False","","","","","","","","","","","45","32","6.560000000000000","-122","37","33.650000000000000","45.535155555555333","-122.626013888888667","","","","","00267  ","NE BROADWAY ST              ","","05036  ","NE 36TH AVE                 ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","01","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","2","WET ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_135929","609.9635","False","2016-05-31 11:39:03","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1620895","02893","2015-08-28 00:00:00","08","28","2015","6","14","2P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","16","U MN-ART","False","","","","","","","","","","","44","3","52.190000000000000","-123","9","47.080000000000000","44.064497222222000","-123.163077777777000","","","","","00229  ","BERTELSEN RD                ","","02127  ","ROOSEVELT BLVD              ","","1","0","9","","30","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","04","H","O-1 L-TURN","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","05 ","277_5881","544.719","False","2016-05-31 10:33:21","2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","N"
"1620929","01792","2015-11-22 00:00:00","11","22","2015","1","00","12A","22","Linn","","","","","02","R PR-ART","True","210","  ","CORVALLIS-LEBANON","1","0","MN","0","R","","021000100S00","44","33","50.030000000000000","-123","14","31.210000000000000","44.563897222222000","-123.242002777777333","","","","","","                            ","","","                            ","","","","0","0.86","50","3","STRGHT  ","True","","","False","False","False","4","","0","NONE ","02","3","PED       ","0","PED     ","2","FAT","0","UNK ","1","DRY ","3","DARK","099","UNKNOWN   ","True","1","STATE ","","","","","","","10","OTHR-IMP","","","","","0","0","True","False","False","False","True","","","5","RURAL HWY SYSTEM","OR","34   ","OR 34     ","2","04 ","293_14558","812.16198569","False","2016-05-25 14:50:44","1","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","Y"
"1620934","83863","2015-12-08 00:00:00","12","08","2015","3","07","7A ","03","Clackamas","138","Milwaukie","57","PORTLAND UA    ","12","U FWY/XP","True","171","  ","CLACKAMAS","1","0","MN","0","R","","017100100S00","45","26","38.770000000000000","-122","37","14.450000000000000","45.444102777777333","-122.620680555554667","","","","","00420  ","CLACKAMAS HY                ","","00000  ","                            ","","","","0","999.99","","3","STRGHT  ","False","","","False","False","False","4","","0","NONE ","00","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","4","DAWN","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","5","10,001 to 25,000","4","URBAN HWY SYSTEM","","","","1","02B","","","True","2016-05-31 11:12:27","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","N"
"1620963","13877","2015-12-08 00:00:00","12","08","2015","3","15","3P ","26","Multnomah","242","Portland N","57","PORTLAND UA    ","16","U MN-ART","True","","","","","","","","","","","45","32","23.420000000000000","-122","40","33.040000000000000","45.539838888888333","-122.675844444443667","","","","","01108  ","N INTERSTATE AVE            ","","01571  ","N MISSISSIPPI AVE           ","","1","0","9","","","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","02","F","S-OTHER   ","6","TURN    ","4","INJ","3","RAIN","2","WET ","1","DAY ","004","STOP SIGN ","True","5","NO RPT","","","","","","","50","USED MDN","02","NO-YIELD","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_183053","306.9147","False","2016-05-31 11:39:01","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1621061","04078","2015-10-23 00:00:00","10","23","2015","6","12","12P","24","Marion","","","67","SALEM-KZ UA    ","14","U PR-ART","True","","","","","","","","","","","44","55","42.160000000000000","-122","59","0.110000000000000","44.928377777777667","-122.983363888888333","","","","","00093B ","LANCASTER DR NE             ","","","                            ","","","","0","","","3","STRGHT  ","False","","","True","False","False","4","","0","NONE ","03","E","S-1STOP   ","3","REAR    ","4","INJ","2","CLD ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","013","FORCED    ","","","","","07","TOO-CLOS","","","","","0","0","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","2","03 ","53_10008125","157.64611891","False","2016-04-13 08:58:19","4","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1621095","04088","2015-10-23 00:00:00","10","23","2015","6","14","2P ","24","Marion","","","","","06","R MN-ART","False","164","  ","JEFFERSON","1","0","MN","0","R","","016400100S00","44","47","27.480000000000000","-123","1","49.770000000000000","44.790966666666333","-123.030491666666667","","","","","","                            ","","","                            ","","","","0","0.53","45","5","CURVE   ","False","","","False","False","False","2","","0","NONE ","04","G","O-STRGHT  ","4","SS-M    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","01","TOO-FAST","","","","","0","0","False","False","False","True","False","","","5","RURAL HWY SYSTEM","OR","164  ","164       ","2","04 ","293_13064","930.28259383","False","2016-04-13 08:58:22","4","0","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","Y"
"1621104","07369","2015-12-17 00:00:00","12","17","2015","5","11","11A","34","Washington","","","","","07","R MJ-COL","False","","","","","","","","","","","45","34","11.320000000000000","-123","3","15.410000000000000","45.569811111110667","-123.054280555555000","","","","","02146  ","NW ROY RD                   ","","00465  ","NW CORNELIUS-SCHEFFLIN      ","","1","27","8","","55","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","2","FAT","3","RAIN","2","WET ","1","DAY ","099","UNKNOWN   ","True","2","COUNTY","062","TREE      ","061","MAILBOX   ","","","10","OTHR-IMP","","","","","","","False","False","False","False","False","","","6","RURAL COUNTY ROAD","","","","1","02B","58_200581","1502.31056367","False","2016-04-13 08:58:23","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","Y"
"1621129","08063","2015-12-26 00:00:00","12","26","2015","7","14","2P ","34","Washington","211","Tigard","57","PORTLAND UA    ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","45","26","1.880000000000000","-122","45","55.490000000000000","45.433855555555333","-122.765413888888000","","","","","01901  ","SW PACIFIC HY 99W           ","","01001  ","SW HALL BLVD                ","","1","","6","8.85","35","3","STRGHT  ","False","","","False","False","False","7","","1","RSDMD","08","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99W  ","OR 99W    ","1","02B","293_7826","160.9650999","False","2016-05-31 12:06:08","2","0","0","0","5","5","0","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1621138","04118","2015-09-29 00:00:00","09","29","2015","3","16","4P ","24","Marion","184","Salem","67","SALEM-KZ UA    ","16","U MN-ART","False","","","","","","","","","","","44","56","22.340000000000000","-123","0","56.890000000000000","44.939538888888333","-123.015802777777000","","","","","00424  ","CENTER ST                   ","","08019  ","19TH ST                     ","","2","54","7","","","3","STRGHT  ","False","","","False","False","False","2","","0","NONE ","07","E","S-1STOP   ","3","REAR    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","07","TOO-CLOS","","","","","","","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","03 ","53_10003152","170.8215976","False","2016-05-31 11:45:57","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1621163","01240","2015-08-27 00:00:00","08","27","2015","5","22","10P","09","Deschutes","19","Bend","9","BEND UA        ","16","U MN-ART","False","","","","","","","","","","","44","3","56.750000000000000","-121","15","40.370000000000000","44.065763888888000","-121.261213888888000","","","","","01705  ","NEFF RD                     ","","02309  ","TUCSON WAY                  ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","01","&","OVERTURN  ","8","NCOL    ","4","INJ","1","CLR ","1","DRY ","3","DARK","004","STOP SIGN ","True","3","CITY  ","","","","","","","33","RECKLESS","01","TOO-FAST","","","0","0","True","False","False","True","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","4","10 ","11_10016892","7287.4945","False","2016-05-31 10:03:58","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","0","N"
"1621227","04143","2015-10-26 00:00:00","10","26","2015","2","17","5P ","24","Marion","184","Salem","67","SALEM-KZ UA    ","14","U PR-ART","True","","","","","","","","","","","44","58","23.700000000000000","-123","0","10.140000000000000","44.973249999999667","-123.002816666666000","","","","","01716  ","NORTHGATE AVE NE            ","","01930  ","PORTLAND RD NE              ","","1","0","6","","","1","INTER   ","False","1","CROSS  ","False","False","False","","1","","","06","6","BIKE      ","1","ANGL    ","4","INJ","2","CLD ","1","DRY ","5","DUSK","001","TRF SIGNAL","True","1","STATE ","","","","","","","27","INATTENT","04","DIS SIG ","","","0","0","False","False","False","False","False","8","100,001 to 200,000","3","URBAN CITY STREET ","","","","2","03 ","53_10002270","632.8355","False","2016-05-31 11:45:57","1","0","0","0","1","1","0","2","0","0","0","0","1","0","0","1","0","0","0","2","3","1","1","1","0","0","0","0","0","0","1","N"
"1621261","14205","2015-12-12 00:00:00","12","12","2015","7","19","7P ","26","Multnomah","245","Portland SE","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","45","30","57.140000000000000","-122","40","2.240000000000000","45.515872222222000","-122.667288888888667","","","","","00302  ","PACIFIC HY I-5              ","","09452  ","SB EX MARQUAM BR            ","","1","","1","301","50","3","STRGHT  ","False","","","False","False","False","6","","2","DIVMD","03","E","S-1STOP   ","3","REAR    ","4","INJ","3","RAIN","2","WET ","2","DLIT","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_3026","369.14670607","False","2016-05-31 11:39:06","2","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","N"
"1621270","02973","2015-09-03 00:00:00","09","03","2015","5","15","3P ","20","Lane","64","Eugene","25","EUGN-SPR UA    ","14","U PR-ART","True","091","  ","PACIFIC HIGHWAY WEST","1","0","MN","0","R","","009100100S00","44","5","19.110000000000000","-123","9","30.350000000000000","44.088641666666333","-123.158430555555000","","","","","01901  ","PACIFIC HY 99W              ","","01935  ","PRAIRIE RD                  ","","1","","9","119.09","55","1","INTER   ","False","3","3-LEG  ","False","False","False","","0","","","02","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","5","NO RPT","","","","","","","04","DIS SIG ","","","","","0","0","False","False","False","False","False","8","100,001 to 200,000","4","URBAN HWY SYSTEM","OR","99   ","OR 99     ","2","05 ","293_13059","1355.2473","False","2016-05-31 10:33:21","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","1","N"
"1621295","08154","2015-12-30 00:00:00","12","30","2015","4","21","9P ","34","Washington","68","Forest Grove","57","PORTLAND UA    ","17","U MJ-COL","False","","","","","","","","","","","45","32","21.400000000000000","-123","7","50.280000000000000","45.539277777777333","-123.130633333332667","","","","","00603  ","NW DAVID HILL RD            ","","02305  ","NW THATCHER RD              ","","1","500","3","","45","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","08","8","FIX OBJ   ","9","FIX     ","4","INJ","1","CLR ","4","ICE ","3","DARK","099","UNKNOWN   ","True","3","CITY  ","079","DITCH     ","124","SLIPPERY  ","","","01","TOO-FAST","","","","","","","False","False","False","True","False","5","10,001 to 25,000","3","URBAN CITY STREET ","","","","1","01 ","58_240350","518.67501637","False","2016-05-31 10:33:22","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1","Y"
"1621304","00691","2015-04-13 00:00:00","04","13","2015","2","10","10A","15","Jackson","132","Medford","44","MEDFORD UA     ","19","U LOCAL ","False","","","","","","","","","","","42","19","37.840000000000000","-122","51","9.360000000000000","42.327177777777667","-122.852600000000000","","","","","01302  ","KEENE WAY DR                ","","01505  ","MAIN ST                     ","","1","370","5","","25","3","STRGHT  ","True","","","False","False","False","2","","0","NONE ","07","2","PRKD MV   ","5","SS-O    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","3","CITY  ","","","","","","","32","CARELESS","27","INATTENT","","","0","0","False","False","False","False","False","7","50,001 to 100,000","3","URBAN CITY STREET ","","","","3","08 ","142_7700","397.17376425","False","2016-05-31 11:12:27","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","Y"
"1621329","14123","2015-12-14 00:00:00","12","14","2015","2","08","8A ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","19","U LOCAL ","False","","","","","","","","","","","45","32","57.690000000000000","-122","38","31.620000000000000","45.549358333333333","-122.642116666666333","","","","","02120  ","NE REGENTS DR               ","","05023  ","NE 23RD AVE                 ","","1","0","9","","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","4","INJ","3","RAIN","2","WET ","1","DAY ","004","STOP SIGN ","True","0","NONE  ","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","9","Over 200,000","1","PORTLAND CITY STREET","","","","1","02B","58_109175","0","False","2016-05-31 11:39:03","2","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1621338","01233","2015-08-25 00:00:00","08","25","2015","3","18","6P ","09","Deschutes","197","Sisters","","","02","R PR-ART","True","017","  ","MCKENZIE-BEND","1","0","MN","0","R","","001700100S00","44","17","14.990000000000000","-121","32","22.000000000000000","44.287497222221333","-121.539444444444333","","","","","01502  ","MCKENZIE HY                 ","","01503  ","MCKENZIE-BEND HY            ","","1","","4","0.04","35","1","INTER   ","False","3","3-LEG  ","False","False","False","","3","","","04","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","004","STOP SIGN ","True","1","STATE ","","","","","","","02","NO-YIELD","","","","","0","0","False","False","False","False","False","2","1,001 to 2,500","5","RURAL HWY SYSTEM","US","20   ","US 20     ","4","10 ","293_22649","212.37212709","False","2016-05-31 11:51:09","2","0","0","2","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1619245","00088","2015-10-17 00:00:00","10","17","2015","7","16","4P ","19","Lake","","","","","08","R MN-COL","False","","","","","","","","","","","43","8","53.160000000000000","-120","48","23.410000000000000","43.148099999999333","-120.806502777777000","","","","","05-14F ","OLD LAKE RD                 ","","","                            ","","","","0","4.9","55","5","CURVE   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","1","DAY ","000","NONE      ","True","1","STATE ","079","DITCH     ","010","SUB OTRN  ","028","LOAD SHIFT","01","TOO-FAST","","","","","0","0","False","False","False","True","False","","","6","RURAL COUNTY ROAD","","","","4","10 ","64_19002095","4566.75253748","False","2016-03-31 08:45:41","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","Y"
