"CRASH_ID","SER_NO","CRASH_DT","CRASH_MO_NO","CRASH_DAY_NO","CRASH_YR_NO","CRASH_WK_DAY_CD","CRASH_HR_NO","CRASH_HR_SHORT_DESC","CNTY_ID","CNTY_NM","CITY_SECT_ID","CITY_SECT_NM","URB_AREA_CD","URB_AREA_SHORT_NM","FC_CD","FC_SHORT_DESC","NHS_FLG","HWY_NO","HWY_SFX_NO","HWY_MED_NM","RDWY_NO","HWY_COMPNT_CD","HWY_COMPNT_SHORT_DESC","MLGE_TYP_CD","MLGE_TYP_SHORT_DESC","RD_CON_NO","LRS_VAL","LAT_DEG_NO","LAT_MINUTE_NO","LAT_SEC_NO","LONGTD_DEG_NO","LONGTD_MINUTE_NO","LONGTD_SEC_NO","LAT_DD","LONGTD_DD","SPECL_JRSDCT_ID","SPECL_JRSDCT_SHORT_DESC","JRSDCT_GRP_CD","JRSDCT_GRP_LONG_DESC","AGY_ST_NO","ST_FULL_NM","RECRE_RD_NM","ISECT_AGY_ST_NO","ISECT_ST_FULL_NM","ISECT_RECRE_RD_NM","ISECT_SEQ_NO","FROM_ISECT_DSTNC_QTY","CMPSS_DIR_CD","MP_NO","POST_SPEED_LMT_VAL","RD_CHAR_CD","RD_CHAR_SHORT_DESC","OFF_RDWY_FLG","ISECT_TYP_CD","ISECT_TYP_SHORT_DESC","ISECT_REL_FLG","RNDABT_FLG","DRVWY_REL_FLG","LN_QTY","TURNG_LEG_QTY","MEDN_TYP_CD","MEDN_TYP_SHORT_DESC","IMPCT_LOC_CD","CRASH_TYP_CD","CRASH_TYP_SHORT_DESC","COLLIS_TYP_CD","COLLIS_TYP_SHORT_DESC","CRASH_SVRTY_CD","CRASH_SVRTY_SHORT_DESC","WTHR_COND_CD","WTHR_COND_SHORT_DESC","RD_SURF_COND_CD","RD_SURF_SHORT_DESC","LGT_COND_CD","LGT_COND_SHORT_DESC","TRAF_CNTL_DEVICE_CD","TRAF_CNTL_DEVICE_SHORT_DESC","TRAF_CNTL_FUNC_FLG","INVSTG_AGY_CD","INVSTG_AGY_SHORT_DESC","CRASH_EVNT_1_CD","CRASH_EVNT_1_SHORT_DESC","CRASH_EVNT_2_CD","CRASH_EVNT_2_SHORT_DESC","CRASH_EVNT_3_CD","CRASH_EVNT_3_SHORT_DESC","CRASH_CAUSE_1_CD","CRASH_CAUSE_1_SHORT_DESC","CRASH_CAUSE_2_CD","CRASH_CAUSE_2_SHORT_DESC","CRASH_CAUSE_3_CD","CRASH_CAUSE_3_SHORT_DESC","SCHL_ZONE_IND","WRK_ZONE_IND","ALCHL_INVLV_FLG","DRUG_INVLV_FLG","MJ_INVLV_FLG","CRASH_SPEED_INVLV_FLG","CRASH_HIT_RUN_FLG","POP_RNG_CD","POP_RNG_MED_DESC","RD_CNTL_CD","RD_CNTL_MED_DESC","RTE_TYP_CD","RTE_ID","RTE_NM","REG_ID","DIST_ID","SEG_MRK_ID","SEG_PT_LRS_MEAS","UNLOCT_FLG","CRASH_LAST_UD_DT","TOT_VHCL_CNT","TOT_FATAL_CNT","TOT_INJ_LVL_A_CNT","TOT_INJ_LVL_B_CNT","TOT_INJ_LVL_C_CNT","TOT_INJ_CNT","TOT_UNINJD_AGE00_04_CNT","TOT_UNINJD_PER_CNT","TOT_PED_CNT","TOT_PED_FATAL_CNT","TOT_PED_INJ_LVL_A_CNT","TOT_PED_INJ_CNT","TOT_PEDCYCL_CNT","TOT_PEDCYCL_FATAL_CNT","TOT_PEDCYCL_INJ_LVL_A_CNT","TOT_PEDCYCL_INJ_CNT","TOT_UNKNWN_CNT","TOT_UNKNWN_FATAL_CNT","TOT_UNKNWN_INJ_CNT","TOT_OCCUP_CNT","TOT_PER_INVLV_CNT","TOT_SFTY_EQUIP_USED_QTY","TOT_SFTY_EQUIP_UNUSED_QTY","TOT_SFTY_EQUIP_USE_UNKNOWN_QTY","TOT_PSNGR_VHCL_OCC_UNRESTRND_FATAL_CNT","TOT_MCYCLST_FATAL_CNT","TOT_MCYCLST_INJ_LVL_A_CNT","TOT_MCYCLST_INJ_CNT","TOT_MCYCLST_UNHELMTD_FATAL_CNT","TOT_ALCHL_IMPAIRED_DRVR_INV_FATAL_CNT","TOT_DRVR_AGE_01_20_CNT","LANE_RDWY_DPRT_CRASH_FLG"
"1724564","01971","2017-05-20 00:00:00","05","20","2017","7","07","7A ","24","Marion","184","Salem","67","SALEM-KZ UA    ","14","U PR-ART","True","081","  ","PACIFIC HIGHWAY EAST","1","0","MN","0","R","","008100100S00","45","0","16.490000000000000","-122","58","35.340000000000000","45.004580555555000","-122.976483333332667","","","","","00432  ","CHEMAWA RD NE               ","","01930  ","PORTLAND RD NE              ","","1","","9","44.46","45","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","02","B","ANGL-OTH  ","1","ANGL    ","2","FAT","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","3","CITY  ","013","FORCED    ","","","","","04","DIS SIG ","","","","","0","0","False","True","False","False","False","8","100,001 to 200,000","4","URBAN HWY SYSTEM","OR","99E  ","OR 99E    ","2","03 ","293_21298","0","False","2018-11-05 13:40:36","3","1","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","5","0","1","0","0","0","0","0","0","0","N"
"1724649","13913","2017-12-13 00:00:00","12","13","2017","4","18","6P ","26","Multnomah","131","Maywood Park","57","PORTLAND UA    ","11","U INTRST","True","064","  ","EAST PORTLAND FREEWAY","1","0","MN","0","R","","006400100S00","45","33","14.780000000000000","-122","33","58.740000000000000","45.554105555555000","-122.566316666666000","","","","","00745  ","EAST PORTLAND FY            ","","09750  ","NB EX SANDY BLVD C1         ","","1","","4","23.17","55","5","CURVE   ","False","","","False","False","False","6","","1","RSDMD","05","C","S-STRGHT  ","5","SS-O    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","","","","","","","13","IMP LN C","","","","","","","False","True","False","False","True","1","501 to 1,000","4","URBAN HWY SYSTEM","IS","205  ","IS 205    ","1","02B","293_5737","1660.5696068049","False","2018-08-08 08:15:22","2","0","0","1","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","3","0","0","0","0","0","0","0","N"
"1724650","13917","2017-12-13 00:00:00","12","13","2017","4","15","3P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","45","29","15.160000000000000","-122","40","41.540000000000000","45.487544444444333","-122.678205555554667","","","","","00306  ","PACIFIC HY I-5              ","","09482  ","NB EX CORBETT AV C1         ","","1","","2","298.77","55","5","CURVE   ","False","","","False","False","False","6","","1","RSDMD","04","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_3003","110.010885836661","False","2018-08-08 09:08:04","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","N"
"1726058","04147","2017-04-21 00:00:00","04","21","2017","6","16","4P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","11","U INTRST","True","061","  ","STADIUM FREEWAY","2","0","MN","0","R","","006100200S00","45","31","5.890000000000000","-122","41","14.230000000000000","45.518302777777667","-122.687286111110333","","","","","00323  ","STADIUM FY                  ","","09564  ","SB EX SUNSET HY C5          ","","1","","2","1.89","50","3","STRGHT  ","False","","","False","False","False","6","","1","RSDMD","07","C","S-STRGHT  ","5","SS-O    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","13","IMP LN C","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","405  ","IS 405    ","1","02B","293_5789","65.8337056231416","False","2018-08-08 09:08:04","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","1","0","0","0","0","0","0","0","N"
"1726092","07160","2017-07-05 00:00:00","07","05","2017","4","17","5P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","2","1","CP","0","R","","004700200S00","45","30","55.900000000000000","-122","41","36.530000000000000","45.515527777777000","-122.693480555555333","","","","","02950  ","WB SUNSET HY                ","","09560  ","WB EX SUNSET WB C2          ","","1","","7","73.7","50","3","STRGHT  ","False","","","False","False","False","3","","0","NONE ","05","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","US","26   ","US 26     ","1","02B","293_127","1935.66650324201","False","2018-09-10 17:36:21","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1726126","10300","2017-09-20 00:00:00","09","20","2017","4","16","4P ","26","Multnomah","243","Portland NE","57","PORTLAND UA    ","11","U INTRST","True","002","  ","COLUMBIA RIVER","2","0","MN","0","R","","000200200S00","45","31","35.420000000000000","-122","39","32.320000000000000","45.526505555554667","-122.658977777777000","","","","","00305  ","BANFIELD FY                 ","","09437  ","NB EF BANFIELD FY           ","","1","","2","0.65","50","3","STRGHT  ","False","","","False","False","False","6","","1","RSDMD","06","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","2","WET ","1","DAY ","017","MEDIAN BAR","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","84   ","I-84      ","1","02B","293_21669","349.99136810469","False","2018-08-08 09:08:03","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1726156","07312","2017-07-09 00:00:00","07","09","2017","1","15","3P ","26","Multnomah","247","Portland SW","57","PORTLAND UA    ","12","U FWY/XP","True","047","  ","SUNSET","1","0","MN","0","R","","004700100S00","45","29","38.480000000000000","-122","41","35.310000000000000","45.494022222221333","-122.693141666666333","","","","","02950  ","SUNSET HY                   ","","00000  ","                            ","","","","0","999.99","","0","UNK     ","False","","","False","False","False","7","","1","RSDMD","04","E","S-1STOP   ","3","REAR    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","099","UNKNOWN   ","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","","","","1","02B","","","True","2018-08-08 09:08:04","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1726181","09663","2017-08-25 00:00:00","08","25","2017","6","16","4P ","26","Multnomah","250","Portland Bridges","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","1","0","MN","0","R","","000100100S00","45","30","31.610000000000000","-122","40","3.720000000000000","45.508780555555000","-122.667699999999667","","","","","09009  ","MARQUAM BRIDGE              ","","09452  ","SB EX MARQUAM BR            ","","1","","2","300.46","50","8","BRIDGE  ","False","","","False","False","False","8","","1","RSDMD","10","C","S-STRGHT  ","5","SS-O    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","017","MEDIAN BAR","True","0","NONE  ","","","","","","","13","IMP LN C","","","","","","","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_3645","1020.49172310894","False","2018-08-08 09:08:04","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0","0","N"
"1726190","00445","2017-05-07 00:00:00","05","07","2017","1","20","8P ","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","14","U PR-ART","True","025","  ","REDWOOD","1","1","CP","0","R","","002500100S00","42","27","18.480000000000000","-123","19","21.390000000000000","42.455133333333000","-123.322608333332667","","","","","08006  ","6TH ST                      ","","01513  ","MIDLAND AVE                 ","","1","","1","-1.96","35","3","STRGHT  ","False","","","False","False","False","3","","0","NONE ","04","C","S-STRGHT  ","5","SS-O    ","4","INJ","1","CLR ","1","DRY ","2","DLIT","099","UNKNOWN   ","True","3","CITY  ","","","","","","","13","IMP LN C","","","","","0","0","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99   ","OR 99     ","3","08 ","293_10755","1065.179986305","False","2018-08-07 17:53:00","2","0","0","0","2","2","1","4","0","0","0","0","0","0","0","0","0","0","0","6","6","6","0","0","0","0","0","0","0","0","0","N"
"1725062","09216","2017-08-17 00:00:00","08","17","2017","5","18","6P ","26","Multnomah","250","Portland Bridges","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","2","0","MN","0","R","","000100200S00","45","30","30.480000000000000","-122","40","5.680000000000000","45.508466666666000","-122.668244444443667","","","","","09009  ","MARQUAM BRIDGE              ","","09453  ","NB EXTO PAC HY I-5          ","","1","","6","300.43","50","8","BRIDGE  ","False","","","False","False","False","3","","0","NONE ","04","C","S-STRGHT  ","5","SS-O    ","5","PDO","1","CLR ","1","DRY ","1","DAY ","015","ONE-WAY   ","True","3","CITY  ","","","","","","","29","F AVOID ","","","","","0","0","False","False","False","False","False","9","Over 200,000","2","PORTLAND HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_3024","839.74","False","2018-08-08 09:08:04","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","4","0","1","0","0","0","0","0","0","0","N"
"1725087","00414","2017-04-30 00:00:00","04","30","2017","1","12","12P","17","Josephine","80","Grants Pass","31","GRNTS PS UA    ","14","U PR-ART","True","025","  ","REDWOOD","1","1","CP","0","R","","002500100S00","42","26","1.720000000000000","-123","19","48.550000000000000","42.433811111110333","-123.330152777777667","","","","","01501  ","M ST                        ","","08006  ","6TH ST                      ","","1","","9","-0.39","30","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","03","B","ANGL-OTH  ","6","TURN    ","4","INJ","1","CLR ","1","DRY ","1","DAY ","001","TRF SIGNAL","True","5","NO RPT","","","","","","","02","NO-YIELD","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","OR","99   ","OR 99     ","3","08 ","293_17038","0","False","2018-08-07 17:53:00","2","0","0","1","3","4","1","3","0","0","0","0","0","0","0","0","0","0","0","7","7","7","0","0","0","0","0","0","0","0","0","N"
"1725105","00146","2017-04-05 00:00:00","04","05","2017","4","21","9P ","05","Columbia","","","73","ST HELEN UA    ","19","U LOCAL ","False","","","","","","","","","","","45","44","26.940000000000000","-122","54","37.410000000000000","45.740816666666333","-122.910391666666000","","","","","01134  ","RAYMOND CR RD               ","","","                            ","","","","0","0.42","","2","ALLEY   ","True","","","False","False","False","2","","0","NONE ","01","8","FIX OBJ   ","9","FIX     ","4","INJ","3","RAIN","2","WET ","3","DARK","000","NONE      ","True","2","COUNTY","128","CURVE INV ","079","DITCH     ","010","SUB OTRN  ","08","IMP-TURN","","","","","0","0","False","False","False","False","False","","","9","SUBURBAN COUNTY ROAD","","","","2","01 ","34_801841","5678.78574348724","False","2018-05-03 11:13:29","1","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","0","0","0","0","0","0","0","0","0","Y"
"1725130","06607","2017-08-07 00:00:00","08","07","2017","2","99","UNK","34","Washington","215","Tualatin","57","PORTLAND UA    ","11","U INTRST","True","001","  ","PACIFIC","1","6","CN","0","R","4","0001RS100S00","45","23","46.980000000000000","-122","44","53.160000000000000","45.396383333333333","-122.748099999999333","","","","","01402  ","SW LOWER BOONES FERRY       ","","09302  ","SW SB EX L BOONES F C4      ","","1","","2","290.93","","1","INTER   ","False","1","CROSS  ","False","False","False","","0","","","06","E","S-1STOP   ","3","REAR    ","5","PDO","0","UNK ","0","UNK ","0","UNK ","001","TRF SIGNAL","True","0","NONE  ","","","","","","","29","F AVOID ","","","","","","","False","False","False","False","False","6","25,001 to 50,000","4","URBAN HWY SYSTEM","IS","5    ","I-5       ","1","02B","293_4626","1289.48330000001","False","2018-08-08 08:57:05","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","0","0","0","0","0","0","N"
